VTO_name	VTO_id
Colobodus bassanii	VTO_9003880
Benthenchelys indicus	VTO_0067066
Benthenchelys cartieri	VTO_0067067
Benthenchelys	VTO_0067064
Benthenchelys pacificus	VTO_0067065
Malacoctenus zonogaster	VTO_0043114
Malacoctenus aurolineatus	VTO_0043115
Malacoctenus boehlkei	VTO_0043116
Schismorhynchus labialis	VTO_0067069
Malacoctenus zacae	VTO_0043113
Platygonus oregonensis	VTO_9033599
Toyamasauripus	VTO_9019204
Eoconodon ginibitohia	VTO_9028408
Afrovenator abakensis	VTO_9028409
Myoprocta pratti limanus	VTO_9028404
Liliensternus liliensterni	VTO_9028405
Propalorchestes ponticulus	VTO_9028406
Propalorchestes novaculacephalus	VTO_9028407
Pachysiagon otuel	VTO_9028400
Marmosa collega	VTO_9028401
Deltaichthys albuloides	VTO_9028402
Deltaichthys	VTO_9028403
Archetypomys	VTO_9026624
Chiasmodon microcephalus	VTO_0072943
Chiasmodon subniger	VTO_0072941
Chiasmodon lavenbergi	VTO_0072940
Chiasmodon asper	VTO_0072947
Chiasmodon braueri	VTO_0072946
Chiasmodon harteli	VTO_0072945
Pseudoscopelus australis	VTO_0072949
Pseudoscopelus	VTO_0072948
Hadropareia middendorffii	VTO_0042641
Seleniolycus	VTO_0042644
Aioliops tetrophthalmus	VTO_0073016
Nahanniaspis	VTO_9012272
Aioliops	VTO_0073014
Aioliops megastigma	VTO_0073015
Ptereleotris randalli	VTO_0073012
Ptereleotris uroditaenia	VTO_0073013
Ptereleotris kallista	VTO_0073010
Ptereleotris melanopogon	VTO_0073011
Akromystax tilmachiton	VTO_9026141
Aioliops brachypterus	VTO_0073018
Stomogobius	VTO_0073019
Homaspidella	VTO_9012271
Corax	VTO_9020639
Carcharias collata	VTO_9020638
Prosiphneus licenti	VTO_9020637
Australosyodon nyaphuli	VTO_9020636
Australosyodon	VTO_9020635
Leptoptilos patagonicus	VTO_9020634
Eodicynodon oelofseni	VTO_9020633
Carcharias (Prionodon) egertoni	VTO_9020632
Palaeobatrachus occidentalis	VTO_9020631
Paradiscoglossus americanus	VTO_9020630
Hippopotamus protamphibius	VTO_9026145
Singida	VTO_9021588
Cretophareodus alberticus	VTO_9021589
Herpetogale	VTO_9021586
Osteoglossinae	VTO_9021587
Scaniornis	VTO_9021584
Djupedalia engeri	VTO_9026144
Scaniornithidae	VTO_9021582
Cretophareodus	VTO_9021583
Squalodon bordae	VTO_9021580
Titanogomphodon crassus	VTO_9021581
Libanoberyx	VTO_9029753
Waipatia	VTO_9029752
Waipatia maerewhenua	VTO_9029751
Pomatodelphis inaequalis	VTO_9029750
Ctenacanthoidei	VTO_9029757
Presbytis rubicunda ignita	VTO_9029756
Caviomorpha	VTO_9029755
Istiophorus calvertensis	VTO_9029754
Anacoracoidei	VTO_9029759
Lissodus babulskii	VTO_9029758
Dyreaspis	VTO_9012278
Graoullyodon	VTO_9009478
Drepanaspis	VTO_9012279
Machaeroides simpsoni	VTO_9009470
Thinotherium annulatum	VTO_9009471
Akanthosuchus langstoni	VTO_9009472
Grandfieldia	VTO_9009473
Mammuthus exilis	VTO_9009474
Apocricetus angustidens	VTO_9009475
Mammut raki	VTO_9009476
Graoullyodon hacheti	VTO_9009477
Conchopoma gadiforme	VTO_9009646
Turgidodon lillegraveni	VTO_9033288
Ceratopsipes	VTO_9033289
Hydrolagus alberti	VTO_0080357
Negaprion eurybathrodon	VTO_9033287
Dakotadon	VTO_9033284
Enginia	VTO_9033285
Anaptomorphini	VTO_9033282
Hydrolagus macrophthalmus	VTO_0080352
Neoharriotta carri	VTO_0080351
Anaptomorphinae	VTO_9033281
Rhinelepis	VTO_0036843
Rhinelepis aspera	VTO_0036844
Lotella rhacinus	VTO_0068117
Lotella fernandeziana	VTO_0068116
Lotella tosaensis	VTO_0068115
Guttigadus nudirostre	VTO_0068114
Guttigadus globosus	VTO_0068113
Guttigadus kongi	VTO_0068112
Guttigadus squamirostre	VTO_0068111
Guttigadus nudicephalus	VTO_0068110
Notophycis fitchi	VTO_0068119
Lotella phycis	VTO_0068118
Hoplocharax goethei	VTO_0038085
Pseudanos	VTO_0064837
Heterocharax	VTO_0038086
Merrillina	VTO_9025909
Hydrochoeridae	VTO_9001812
Anchimysops	VTO_9001813
Prodolichotis	VTO_9001810
Propediolagus	VTO_9001811
Aurorachelys	VTO_9001816
Belebey vegrandis	VTO_9001817
Anakamacops petrolicus	VTO_9001814
Belebey chengi	VTO_9001815
Belebey	VTO_9001818
Gigarton louisi	VTO_9001819
Stenorhynchina	VTO_9021294
Sphaerodus submamillaris	VTO_9009507
Halichoerina	VTO_9021293
Gilmoremys	VTO_9021290
Cedrobaena	VTO_9021291
Macropelobates osborni	VTO_9030719
Palaeoniscum freieslebeni	VTO_9030718
Enhydriodontini	VTO_9030711
Merychippus patrusus	VTO_9030710
Dicynodon rosmarus	VTO_9030713
Bottosaurus tuberculatus	VTO_9030712
Vishnuonyx chinjiensis	VTO_9030715
Sivaonyx bathygnatha	VTO_9030714
Rhamphocephalus bucklandi	VTO_9030717
Paludolutra	VTO_9030716
Hyperolius leleupi	VTO_0083079
Hyperolius marginatus	VTO_0083078
Hyperolius tornieri	VTO_0083077
Hyperolius langi	VTO_0083076
Hyperolius rhodesianus	VTO_0083075
Hyperolius occidentalis	VTO_0083074
Hyperolius steindachneri	VTO_0083073
Hyperolius nasicus	VTO_0083072
Hyperolius endjami	VTO_0083071
Hyperolius kibarae	VTO_0083070
Phoca nautica	VTO_9021298
Micronatrix	VTO_9008792
Neonatrix infera	VTO_9008793
Nerodia hillmani	VTO_9008790
Lampropeltis similis	VTO_9008791
Mutpuracinus	VTO_9008796
Macropus (Osphranter) rufus	VTO_9008797
Mixosauroidea	VTO_9008794
Presbytherium	VTO_9008795
Megachoerus latidens	VTO_9008798
Atavocricetodon nanoides	VTO_9008799
Pristimantis bambu	VTO_0005761
Hypodactylus	VTO_0005766
Peratosauroides	VTO_0081071
Palaeoproteus	VTO_0081070
Prodesmodon	VTO_0081073
Cnemidophorus sexlineatus	VTO_9003414
Tachyoryctini	VTO_9003415
Paramys adamus	VTO_9003416
Mynbulakia	VTO_0081072
Diplodocus hallorum	VTO_9003410
Proterozetes ulysses	VTO_9003411
Proterozetes	VTO_9003412
Waimanu	VTO_9003413
Parrisia	VTO_0081075
Paranourosorex seletiensis	VTO_9003418
Prodryomys aguirrei	VTO_9003419
Batrachosauroides	VTO_0081074
Amphilophus amarillo	VTO_0047133
Opisthotriton	VTO_0081076
Plagiotremus ewaensis	VTO_0075809
Plagiotremus flavus	VTO_0075808
Cirrisalarias bunares	VTO_0075803
Cirrisalarias	VTO_0075802
Lipophrys dalmatinus	VTO_0075801
Lipophrys heuvelmansi	VTO_0075800
Plagiotremus goslinei	VTO_0075807
Plagiotremus townsendi	VTO_0075806
Plagiotremus phenax	VTO_0075805
Plagiotremus spilistius	VTO_0075804
Salvelinus salvelinoinsularis	VTO_0080300
Pseudanos irinae	VTO_0064839
Salvelinus aureolus	VTO_0080301
Suezichthys bifurcatus	VTO_0074807
Sebecia	VTO_9027366
Suezichthys devisi	VTO_0074808
Salvelinus killinensis	VTO_0080303
Suezichthys caudavittatus	VTO_0074809
Salvelinus grayi	VTO_0080304
Boophis arcanus	VTO_0004418
Salvelinus agassizii	VTO_0080306
Parioglossus sinensis	VTO_0072997
Kunminia	VTO_9017378
Archaeopterygiformes	VTO_9017379
Lithoptila abdounensis	VTO_9017374
Miomyotis floridanus	VTO_9017375
Pelecani	VTO_9017376
Prophaethon shrubsolei	VTO_9017377
Dromatherium	VTO_9017370
Chiniquodon	VTO_9017371
Belesodon	VTO_9017372
Lithoptila	VTO_9017373
Xanthophryne	VTO_0007190
Pyrolycus manusanus	VTO_0076064
Lycenchelys lonchoura	VTO_0076065
Oxygaster pointoni	VTO_0064096
Labeo porcellus	VTO_0077238
Labeo macmahoni	VTO_0077239
Calamus mu	VTO_0077236
Rhabdosargus haffara	VTO_0077237
Calamus taurinus	VTO_0077234
Calamus cervigoni	VTO_0077235
Calamus pennatula	VTO_0077232
Calamus leucosteus	VTO_0077233
Calamus campechanus	VTO_0077230
Lappanella guineensis	VTO_0074769
Thalassoma nigrofasciatum	VTO_0074768
Thalassoma heiseri	VTO_0074765
Oxymetopon compressus	VTO_0073023
Thalassoma septemfasciatum	VTO_0074767
Thalassoma quinquevittatus	VTO_0074766
Halichoeres melas	VTO_0074761
Halichoeres lamarii	VTO_0074760
Halichoeres chlorocephalus	VTO_0074763
Halichoeres annularis	VTO_0074762
Leontosaurus vanderhorsti	VTO_9016423
Dzungariotherium	VTO_9016422
Loxommatoidea	VTO_9016421
Tigrisaurus	VTO_9016420
Colosteidae	VTO_9016427
Romeria texana	VTO_9016426
Leontosaurus	VTO_9016425
Eggysodon	VTO_9016424
Greererpeton	VTO_9016429
Colosteoidea	VTO_9016428
Austrochaperina parkeri	VTO_0083860
Pimelodella grisea	VTO_0060834
Lycenchelys hadrogeneia	VTO_0076069
Khashanagale zofiae	VTO_9014483
Doryrhamphus japonicus	VTO_0070651
Dracovenator	VTO_9014481
Dracovenator regenti	VTO_9014480
Lagopsis verus	VTO_9014487
Saurocetus	VTO_9014486
Stegodontidae	VTO_9014485
Palaechthon alticuspis	VTO_9002294
Schizodelphis	VTO_9014489
Stegodon	VTO_9014488
Helcura surgens	VTO_9032504
Doryrhamphus janssi	VTO_0070653
Potamornis skutchi	VTO_9013132
Palaeoxantusia fera	VTO_9013133
Amia fragosa	VTO_9013130
Amia uintaensis	VTO_9013131
Stypodontosaurus melletes	VTO_9013136
Paenemarmota nevadensis	VTO_9013137
Stypodontosaurus	VTO_9013134
Potamornis	VTO_9013135
Palaechthon woodi	VTO_9002291
Paenemarmota mexicana	VTO_9013138
Araripesuchus gomesii	VTO_9013139
Ptolemaiidae	VTO_9000128
Doryrhamphus paulus	VTO_0070654
Halisaurus platyspondylus	VTO_9002293
Austrochaperina blumi	VTO_0083862
Palaechthon torrejonius	VTO_9002292
Acarobythites larsonae	VTO_0068806
Bufo valentinensis	VTO_9000272
Anomalophis bolcensis	VTO_9024479
Odocoileus virginianus aplodon	VTO_9024478
Proadinotherium saltoni	VTO_9015990
Peltephilinae	VTO_9015991
Fredszalaya hunteri	VTO_9015996
Belonostomus indicus	VTO_9015997
Prenoceratops	VTO_9015994
Prenoceratops pieganensis	VTO_9015995
Dsungaripteroidea	VTO_9024471
Flugopterus raiblianus	VTO_9024470
Myripristis leptacanthus	VTO_9024473
Holocentrum pygmaeum	VTO_9024472
Archaeophiinae	VTO_9024475
Palaeophiinae	VTO_9024474
Tallahattaophis	VTO_9024477
Procolophonida	VTO_9024476
Australobaena chilensis	VTO_9032508
Temnodontosaurus burgundiae	VTO_9019390
Streptognathodus curvatus	VTO_9019391
Heterocetus sprangii	VTO_9019392
Haopterus	VTO_9019393
Cavusgnathus lautus	VTO_9019394
Ailuravus	VTO_9019395
Liaoningopterus	VTO_9019396
Streptognathodus simplex	VTO_9019397
Decticadapis	VTO_9019398
Streptognathodus flangulatus	VTO_9019399
Balaenula astensis	VTO_9003745
Monotrematum sudamericanum	VTO_9007766
Litolestes	VTO_9007767
Parvericius	VTO_9007765
Allenypterus montanus	VTO_9007763
Lochmocercus aciculiodontus	VTO_9007760
Sthenictis lacota	VTO_9012428
Sthenictis junturensis	VTO_9012427
Sthenictis dolichops	VTO_9012426
Sthenictis bellus	VTO_9012425
Asiamericana	VTO_9012424
Asiamericana asiatica	VTO_9012423
Elmisaurinae	VTO_9012422
Hypsiops bannackensis	VTO_9012421
Hypsiops breviceps	VTO_9012420
Coccosteus hercynius	VTO_9009640
Gelocidae	VTO_9003749
Eptatretus carlhubbsi	VTO_9046470
Sinocapra	VTO_9014663
Connochaetes gentryi	VTO_9025708
Connochaetes gentryi leptoceras	VTO_9025709
Scapanorhynchus subulatus	VTO_9025700
Scapanorhynchus gigas	VTO_9025701
Pelorovis kaisensis	VTO_9025702
Coeluridae	VTO_9025703
Pelorovis antiquus	VTO_9025704
Coeluria	VTO_9025705
Pelorovis turkanensis brachyceras	VTO_9025706
Pelorovis turkanensis	VTO_9025707
Fruitachampsa callisoni	VTO_9018047
Adzhosuchus	VTO_9018046
Tsoabichi	VTO_9018045
Necrosuchus ionensis	VTO_9018044
Borhyaenidium altiplanicus	VTO_9018043
Edestus triserratus	VTO_9018042
Edestus karpinskii	VTO_9018041
Goniopholis kiplingi	VTO_9018040
Fruitachampsa	VTO_9018049
Trimerorhachis rogersi	VTO_9018048
Koreanornipodidae	VTO_9000235
Odontocyclops	VTO_9011196
Palaeospheniscus wimani	VTO_9011197
Elephas maximus sumatranus	VTO_9011194
Elephas maximus maximus	VTO_9011195
Venustodus	VTO_9011190
Thoralodus	VTO_9011191
Mormyrops attenuatus	VTO_0066609
Myomyrus macrodon	VTO_0066608
Scleropages aureus	VTO_0066601
Scleropages macrocephalus	VTO_0066600
Chitala hypselonotus	VTO_0066603
Chitala borneensis	VTO_0066602
Cyphomyrus wilverthi	VTO_0066605
Arapaimidae	VTO_0066604
Cyphomyrus psittacus	VTO_0066607
Cyphomyrus macrops	VTO_0066606
Ompok anostomus	VTO_0061958
Ompok leiacanthus	VTO_0061959
Ompok borneensis	VTO_0061954
Ompok supernus	VTO_0061955
Ompok fumidus	VTO_0061956
Ompok jaynei	VTO_0061957
Ompok mysoricus	VTO_0061950
Ompok brevirictus	VTO_0061951
Ompok rhadinurus	VTO_0061952
Ompok sindensis	VTO_0061953
Eobaatar minor	VTO_9014666
Litomylus ishami	VTO_9014819
Ischyrochampsa	VTO_9004446
Cryptocleidus cuervoi quesadai	VTO_9004447
Pamizinsaurus	VTO_9004444
Pamizinsaurus tlayuanensis	VTO_9004445
Archaeornithoides deinosauriscus	VTO_9004442
Archaeornithoididae	VTO_9004443
Labocania	VTO_9004440
Chilantaisaurus	VTO_9004441
Hunosaurus	VTO_9012089
Ischyrochampsa meridionalis	VTO_9004448
Ankylosphenodon	VTO_9004449
Dapedium pholidotum	VTO_0059179
Dapedium	VTO_0059178
Acipenser oxytinchus	VTO_0059171
Acipenser multiscutatus	VTO_0059170
Sterletus	VTO_0059173
Acipenser kikuchii	VTO_0059172
Prohalecites	VTO_0059175
Cladistia	VTO_0059174
Dapediidae	VTO_0059177
Prohalecites porroi	VTO_0059176
Corydoras paucerna	VTO_0061378
Corydoras isbrueckeri	VTO_0061379
Corydoras crimmeni	VTO_0061370
Corydoras cochui	VTO_0061371
Corydoras esperanze	VTO_0061372
Corydoras sarareensis	VTO_0061373
Corydoras virginiae	VTO_0061374
Corydoras orphnopterus	VTO_0061375
Corydoras parallelus	VTO_0061376
Corydoras sp. A (Britto 2003)	VTO_0061377
Mirognathus normani	VTO_0080149
Cynosuchus	VTO_9005315
Mixosauridae	VTO_9005314
Tigrisuchus simus	VTO_9005317
Shastasauridae	VTO_9005316
Cynodraco	VTO_9005311
Ichthyosauridae	VTO_9005310
Cynosuchus suppostus	VTO_9005313
Baptanodon	VTO_9005312
Tigrisuchus	VTO_9005319
Omphalosauridae	VTO_9005318
Hydralmosaurus	VTO_9012088
Notobatrachus degiustoi	VTO_9029956
Phalloceros harpagos	VTO_0054268
Phalloceros uai	VTO_0054269
Phalloceros reisi	VTO_0054266
Rohteichthys microlepis	VTO_0064478
Chondrostoma colchicum	VTO_0064479
Sarcocheilichthys davidi	VTO_0064474
Barbonymus collingwoodii	VTO_0064475
Barbonymus balleroides	VTO_0064476
Rohteichthys	VTO_0064477
Poropuntius angustus	VTO_0064470
Poropuntius faucis	VTO_0064471
Hybopsis cf. labrosa (Mayden 1989)	VTO_0064472
Sarcocheilichthys caobangensis	VTO_0064473
Rivulus leucurus	VTO_0071128
Rivulus uakti	VTO_0071129
Parvirallus	VTO_9026421
Rivulus dapazi	VTO_0071125
Rivulus uatuman	VTO_0071127
Rivulus depressus	VTO_0071120
Rivulus igneus	VTO_0071122
Rivulus crixas	VTO_0071123
Kasatkia memorabilis	VTO_0076473
Phytichthys chirus	VTO_0076472
Phytichthys	VTO_0076471
Chirolophis saitone	VTO_0076470
Azygopterus corallinus	VTO_0076477
Azygopterus	VTO_0076476
Gymnoclinus cristulatus	VTO_0076475
Gymnoclinus	VTO_0076474
Alectridium aurantiacum	VTO_0076479
Alectridium	VTO_0076478
Milvoides kempi	VTO_9026427
Acrossocheilus kreyenbergii	VTO_0064298
Paraspinibarbus	VTO_0064299
Acrossocheilus stenotaeniatus	VTO_0064290
Acrossocheilus malacopterus	VTO_0064291
Acrossocheilus rendahli	VTO_0064292
Acrossocheilus xamensis	VTO_0064293
Acrossocheilus lamus	VTO_0064294
Acrossocheilus yalyensis	VTO_0064295
Acrossocheilus baolacensis	VTO_0064296
Acrossocheilus formosanus	VTO_0064297
Loweina rara	VTO_0067923
Electrona subasper	VTO_0067922
Electrona paucirastra	VTO_0067921
Electrona subaspera	VTO_0067920
Hygophum bruuni	VTO_0067927
Hintonia candens	VTO_0067926
Parvilux boschmai	VTO_0067925
Loweina interrupta	VTO_0067924
Protomyctophum tenisoni	VTO_0067929
Protomyctophum luciferum	VTO_0067928
Xyrichtys mundiceps	VTO_0049442
Steatocranus mpozoensis	VTO_0048711
Channichthys bospori	VTO_0074277
Coloborhynchus capito	VTO_9033500
Channichthys mithridatis	VTO_0074275
Alloblarinella europaea	VTO_9000279
Ammotherium profundatum	VTO_9033505
Chrionema furunoi	VTO_0074272
Leptobrachella palmata	VTO_0082236
Leptobrachella brevicrus	VTO_0082237
Leptobrachella serasanae	VTO_0082234
Dollosuchoides densmorei	VTO_9008009
Leptobrachella natunae	VTO_0082232
Leptobrachella parva	VTO_0082233
Leptobrachella	VTO_0082230
Leptobrachella baluensis	VTO_0082231
Jobaria tiguidensis	VTO_9008002
Sanjuansaurus gordilloi	VTO_9008003
Zygoramma	VTO_9008000
Sanjuansaurus	VTO_9008001
Sivapanthera arvernensis	VTO_9008006
Nothosaurus rostellatus	VTO_9008007
Brachytarsophrys chuannanensis	VTO_0082238
Alamosemys	VTO_9008005
Bokermannohyla ravida	VTO_0081765
Bokermannohyla gouveai	VTO_0081764
Bokermannohyla juiju	VTO_0081767
Bokermannohyla vulcaniae	VTO_0081766
Bokermannohyla lucianae	VTO_0081761
Bokermannohyla pseudopseudis	VTO_0081760
Bokermannohyla luctuosa	VTO_0081763
Bokermannohyla claresignata	VTO_0081762
Bokermannohyla flavopicta	VTO_0081769
Bokermannohyla caramaschii	VTO_0081768
Xenomedea	VTO_0043099
Todralestidae	VTO_9003926
Pseudorhombus diplospilus	VTO_0069741
Pseudorhombus russellii	VTO_0069740
Pseudorhombus neglectus	VTO_0069743
Pseudorhombus triocellatus	VTO_0069742
Pseudorhombus annulatus	VTO_0069745
Pseudorhombus javanicus	VTO_0069744
Pseudorhombus argus	VTO_0069747
Pseudorhombus tenuirastrum	VTO_0069746
Pseudorhombus binii	VTO_0069749
Pseudorhombus oculocirris	VTO_0069748
Bythites	VTO_0068830
Bythites islandicus	VTO_0068831
Bythites gerdae	VTO_0068832
Bythites fuscus	VTO_0068833
Monothrix	VTO_0068834
Monothrix mizolepis	VTO_0068835
Monothrix polylepis	VTO_0068836
Thermichthys	VTO_0068837
Thermichthys hollisi	VTO_0068838
Typhliasina	VTO_0068839
Pseudecheneis stenura	VTO_0061155
Palatobaena gaffneyi	VTO_9032656
Ptenodactylus	VTO_9026708
Palangania	VTO_9026701
Geosaurini	VTO_9026700
Stereosaurus	VTO_9026703
Purranisaurus	VTO_9026702
Pachypleurosaurus staubi	VTO_9026705
Panthera gombaszoegensis	VTO_9026704
Sauropus	VTO_9026707
Cervodama	VTO_9026706
Maxakalisaurus topai	VTO_9027078
Tapirus californicus	VTO_9027079
Miotadorna	VTO_9027070
Namachoerus	VTO_9027071
Tapirus simpsoni	VTO_9027072
Arctonasua floridana	VTO_9027073
Arctonasua fricki	VTO_9027074
Arctonasua gracilis	VTO_9027075
Arctonasua minima	VTO_9027076
Callorhynchidae	VTO_9027077
Rhinobatos microphthalmus	VTO_0080494
Rhinobatos schlegeli	VTO_0080495
Rhinobatos leucorhynchus	VTO_0080496
Rhinobatos petiti	VTO_0080497
Rhinobatos nudidorsalis	VTO_0080490
Rhinobatos zanzibarensis	VTO_0080491
Rhinobatos salalah	VTO_0080492
Rhinobatos prahli	VTO_0080493
Rhinobatos granulatus	VTO_0080498
Rhinobatos lionotus	VTO_0080499
Satapliasaurus tschabukianii	VTO_9030824
Andinophryne	VTO_0081378
Eurysomus	VTO_9030845
Nezumia polylepis	VTO_0068294
Manu antiquus	VTO_9030847
Scincosauridae	VTO_9020390
Plesiosaurus subconcavus	VTO_9020391
Gasparinisuchus	VTO_9020392
Gasparinisuchus peirosauroides	VTO_9020393
Sanctimus	VTO_9020394
Trachystegos	VTO_9020395
Mojavemys	VTO_9020396
Gymnarthridae	VTO_9020397
Nerterogeomys	VTO_9020398
Cardiocephalus	VTO_9020399
Philautus disgregus	VTO_0003878
Eurysomus macrurus	VTO_9030840
Werneria preussi	VTO_0081370
Werneria submontana	VTO_0081371
Ventrifossa fusca	VTO_0068458
Ventrifossa teres	VTO_0068459
Saykanomys	VTO_9023449
Notiocampus ruber	VTO_0070693
Auraria	VTO_9032657
Rhizodontiformes	VTO_9033740
Chapattimyidae	VTO_9023448
Brannerion	VTO_9032298
Aphnelepis australis	VTO_9032299
Perognathus trojectioansrum	VTO_9032292
Peromyscus antiquus	VTO_9032293
Dalpiaziella	VTO_9032290
Bolcyrus	VTO_9032291
Perognathus stevei	VTO_9032296
Titanotylopus nebraskensis	VTO_9032297
Casierius	VTO_9032294
Leptolepis gregarius	VTO_9032295
Polyacanthus fasciatus	VTO_0074424
Elonichthys peltigerus	VTO_9021047
Salmoniformorum	VTO_9021046
Bandringa herdinae	VTO_9021045
Clupeidarum	VTO_9021044
Dabasacanthus inskasi	VTO_9021043
Jimpohlia erinacea	VTO_9021042
Similihariotta dabasinskasi	VTO_9021041
Elliotsmithia longiceps	VTO_9021040
Aletomerycini	VTO_9021049
Tauromeryx	VTO_9021048
Sicyopterus sarasini	VTO_0049871
Colisa sota	VTO_0074421
Pachyosteida	VTO_9023444
Parosphromenus harveyi	VTO_0074429
Kowalskia yinanensis	VTO_9002642
Stegopelta	VTO_9002643
Kowalskia gansunica	VTO_9002640
Kowalskia similis	VTO_9002641
Stegopelta landerensis	VTO_9002646
Dyoplosaurus acutosquameus	VTO_9002647
Kowalskia zhengi	VTO_9002644
Leptodelphis stavropolitanus	VTO_9002645
Kowalskia moldavica	VTO_9002648
Dyoplosaurus	VTO_9002649
Ammotherium aculeatum	VTO_9033504
Gigarton sigogneauae	VTO_9001820
Leptosiagon	VTO_9028398
Marmosa domina	VTO_9028399
Pseudocheirus albertisii	VTO_9028390
Ngapakaldia tedfordi	VTO_9028391
Isothrix bistriata negrensis	VTO_9028392
Propalorchestes	VTO_9028393
Ngapakaldia bonythoni	VTO_9028394
Marmosa limae	VTO_9028395
Leptosiagon gracilis	VTO_9028396
Dolichosuchus	VTO_9028397
Pseudogobiopsis festivus	VTO_0077887
Nototriton	VTO_0001866
Nototriton limnospectator	VTO_0001867
Pseudogobiopsis paludosus	VTO_0077886
Pseudotriton ruber	VTO_0001860
Nototriton picucha	VTO_0001868
Benthophilus ragimovi	VTO_0077882
Plesiadapis anceps	VTO_9033584
Redigobius penango	VTO_0077889
Columbusia	VTO_9016118
Redigobius amblyrhynchus	VTO_0077888
Rhacophorus norhayatii	VTO_0003649
Rhacophorus schlegelii	VTO_0003641
Rhacophorus dulitensis	VTO_0003642
Rhacophorus orlovi	VTO_0003643
Rhacophorus nigropalmatus	VTO_0003644
Rhacophorus pardalis	VTO_0003645
Willungacetus aldingensis	VTO_9026965
Gumbatomys asifi	VTO_9026964
Paracheilinus bellae	VTO_0074891
Protororqualus	VTO_9026966
Xyrichtys woodi	VTO_0074897
Xyrichtys twistii	VTO_0074896
Paracheilinus attenuatus	VTO_0074895
Gumbatomys	VTO_9026962
Cremnochorites	VTO_0042936
Schistura globiceps	VTO_0062707
Tompoichthys	VTO_9014388
Ansomys crucifer	VTO_9014389
Palaeocursornithidae	VTO_9014384
Cnephasaurus	VTO_9014385
Flaviagama dzerzhinskii	VTO_9014386
Palaeocursornithiformes	VTO_9014387
Notiomastodon	VTO_9014380
Dipteroidei	VTO_9014381
Eurolimnornithiformes	VTO_9014382
Demandasaurus darwini	VTO_9014383
Coelosuchus	VTO_9007622
Brinkmannella elongata	VTO_0077379
Brinkmannella	VTO_0077378
Caulolatilus chrysops	VTO_0077373
Caulolatilus guppyi	VTO_0077372
Caulolatilus williamsi	VTO_0077371
Caulolatilus hubbsi	VTO_0077370
Sphyraenops bairdianus	VTO_0077377
Sphyraenops	VTO_0077376
Caulolatilus dooleyi	VTO_0077375
Caulolatilus cyanops	VTO_0077374
Sunagocia arenicolus	VTO_0072639
Sunagocia otaitensis	VTO_0072638
Platycephalus micracanthus	VTO_0072635
Basilemys variolosa	VTO_9015650
Grammoplites suppositus	VTO_0072637
Grammoplites knappi	VTO_0072636
Peramuroides	VTO_9015655
Agriotheriinae	VTO_9015654
Kouriogenys minor	VTO_9015657
Agriarctos	VTO_9015656
Bathygobius smithi	VTO_0078491
Bathygobius meggitti	VTO_0078490
Bathygobius crassiceps	VTO_0078497
Bathygobius ostreicola	VTO_0078496
Bathygobius aeolosoma	VTO_0078495
Bathygobius burtoni	VTO_0078494
Peridyromys hamadryas	VTO_9014524
Scinax faivovichi	VTO_0006765
Dongyangosaurus	VTO_9014526
